mcrnum,rsrr,z2_rsrr,HRRCODE,HRRNAME
250057,0.32691914,0.15158699,259,"Jackson,MS"
250059,0.31715995,0.033340249,259,"Jackson,MS"
250072,0.33680174,0.27132905,259,"Jackson,MS"
250084,0.31750751,0.037551377,259,"Jackson,MS"
250085,0.29560152,-0.22787152,259,"Jackson,MS"
250095,0.32131469,0.083680987,259,"Jackson,MS"
250096,0.37357706,0.71691555,259,"Jackson,MS"
250097,0.34563294,0.3783319,259,"Jackson,MS"
250099,0.3074331,-0.084514707,259,"Jackson,MS"
250102,0.32571381,0.13698272,259,"Jackson,MS"
250122,0.30081707,-0.16467749,259,"Jackson,MS"
250124,0.32228509,0.095438711,259,"Jackson,MS"
250138,0.27069065,-0.5297029,259,"Jackson,MS"
250043,0.23373686,-0.9774518,260,"Meridian,MS"
250069,0.26106727,-0.64630413,260,"Meridian,MS"
250081,0.28596556,-0.34462512,260,"Meridian,MS"
250104,0.27559263,-0.47030833,260,"Meridian,MS"
250015,0.36241618,0.58168525,261,"Oxford,MS"
250017,0.34621271,0.38535672,261,"Oxford,MS"
250034,0.26542401,-0.59351581,261,"Oxford,MS"
250061,0.28754935,-0.32543525,261,"Oxford,MS"
250128,0.30575755,-0.10481638,261,"Oxford,MS"
10044,0.31365067,-0.009179818,262,"Tupelo,MS"
250004,0.28088906,-0.40613428,262,"Tupelo,MS"
250006,0.29876941,-0.18948783,262,"Tupelo,MS"
250020,0.31373748,-0.008127937,262,"Tupelo,MS"
250025,0.3318772,0.21166115,262,"Tupelo,MS"
250044,0.32042769,0.072933614,262,"Tupelo,MS"
250050,0.30896941,-0.06590008,262,"Tupelo,MS"
250067,0.31257352,-0.022231,262,"Tupelo,MS"
250100,0.2801055,-0.41562828,262,"Tupelo,MS"
260070,0.31468147,0.003309856,263,"Cape Girardeau,MO"
260110,0.31641605,0.02432687,263,"Cape Girardeau,MO"
260113,0.33135444,0.20532711,263,"Cape Girardeau,MO"
260160,0.36204773,0.57722098,263,"Cape Girardeau,MO"
260183,0.32202521,0.092289932,263,"Cape Girardeau,MO"
260004,0.2987183,-0.19010712,264,"Columbia,MO"
260009,0.28585014,-0.34602365,264,"Columbia,MO"
260011,0.35637084,0.50843716,264,"Columbia,MO"
260022,0.31566891,0.015274132,264,"Columbia,MO"
260025,0.32164973,0.087740451,264,"Columbia,MO"
260047,0.30535042,-0.10974935,264,"Columbia,MO"
260064,0.34326702,0.34966537,264,"Columbia,MO"
260068,0.298792,-0.18921413,264,"Columbia,MO"
260074,0.28062031,-0.40939066,264,"Columbia,MO"
260141,0.35765934,0.52404922,264,"Columbia,MO"
260142,0.28639206,-0.33945745,264,"Columbia,MO"
260186,0.28678751,-0.33466601,264,"Columbia,MO"
170006,0.28371,-0.3719545,267,"Joplin,MO"
170058,0.29460666,-0.2399257,267,"Joplin,MO"
260001,0.32630196,0.14410901,267,"Joplin,MO"
260061,0.29070279,-0.28722671,267,"Joplin,MO"
260137,0.29524162,-0.23223214,267,"Joplin,MO"
370004,0.28250837,-0.38651398,267,"Joplin,MO"
370113,0.31980306,0.065365352,267,"Joplin,MO"
170009,0.31900957,0.055751104,268,"Kansas City,MO"
170014,0.30245128,-0.14487664,268,"Kansas City,MO"
170040,0.3515895,0.4505043,268,"Kansas City,MO"
170049,0.30869511,-0.069223627,268,"Kansas City,MO"
170104,0.27855664,-0.43439493,268,"Kansas City,MO"
170133,0.32567814,0.13655049,268,"Kansas City,MO"
170137,0.25315073,-0.74222451,268,"Kansas City,MO"
170146,0.31099221,-0.041390885,268,"Kansas City,MO"
170176,0.33347014,0.23096184,268,"Kansas City,MO"
260006,0.3235288,0.11050807,268,"Kansas City,MO"
260027,0.29371494,-0.25073013,268,"Kansas City,MO"
260034,0.34744966,0.4003441,268,"Kansas City,MO"
260048,0.27976963,-0.41969785,268,"Kansas City,MO"
260050,0.29993874,-0.17531978,268,"Kansas City,MO"
260057,0.31687304,0.029863954,268,"Kansas City,MO"
260085,0.29932293,-0.18278114,268,"Kansas City,MO"
260095,0.3270236,0.15285264,268,"Kansas City,MO"
260096,0.29584169,-0.22496143,268,"Kansas City,MO"
260097,0.35847035,0.53387576,268,"Kansas City,MO"
260102,0.30450112,-0.12003993,268,"Kansas City,MO"
260138,0.32632393,0.14437513,268,"Kansas City,MO"
260147,0.32380292,0.11382946,268,"Kansas City,MO"
260175,0.34057906,0.31709683,268,"Kansas City,MO"
260177,0.39867663,1.0210334,268,"Kansas City,MO"
260190,0.33629963,0.26524526,268,"Kansas City,MO"
260193,0.33809355,0.28698123,268,"Kansas City,MO"
260214,0.3055737,-0.107044,268,"Kansas City,MO"
260216,0.30470836,-0.11752886,268,"Kansas City,MO"
40027,0.29597878,-0.22330037,270,"Springfield,MO"
260024,0.2911118,-0.282271,270,"Springfield,MO"
260040,0.28673959,-0.33524668,270,"Springfield,MO"
260059,0.28560558,-0.34898683,270,"Springfield,MO"
260065,0.28332719,-0.37659281,270,"Springfield,MO"
260078,0.32908553,0.17783596,270,"Springfield,MO"
260094,0.28019947,-0.41448972,270,"Springfield,MO"
260195,0.28768986,-0.32373267,270,"Springfield,MO"
260207,0.35154179,0.44992617,270,"Springfield,MO"
140002,0.26438424,-0.60611421,273,"St. Louis,MO"
140011,0.36004162,0.55291396,273,"St. Louis,MO"
140034,0.43766448,1.4934278,273,"St. Louis,MO"
140046,0.37707907,0.7593475,273,"St. Louis,MO"
140052,0.32086614,0.078246094,273,"St. Louis,MO"
140059,0.3558107,0.50165027,273,"St. Louis,MO"
140077,0.32981133,0.18663016,273,"St. Louis,MO"
140125,0.28688794,-0.33344913,273,"St. Louis,MO"
140137,0.27156559,-0.51910174,273,"St. Louis,MO"
140145,0.29092723,-0.28450727,273,"St. Louis,MO"
140164,0.33939493,0.30274931,273,"St. Louis,MO"
140185,0.31371135,-0.00844462,273,"St. Louis,MO"
140187,0.35054478,0.437846,273,"St. Louis,MO"
140289,0.34337008,0.35091406,273,"St. Louis,MO"
140294,0.38308606,0.83213085,273,"St. Louis,MO"
260005,0.33590207,0.26042822,273,"St. Louis,MO"
260017,0.3038286,-0.12818848,273,"St. Louis,MO"
260020,0.33830938,0.28959629,273,"St. Louis,MO"
260021,0.31328604,-0.013597856,273,"St. Louis,MO"
260023,0.37164584,0.69351596,273,"St. Louis,MO"
260032,0.37651137,0.75246888,273,"St. Louis,MO"
260052,0.3426477,0.34216139,273,"St. Louis,MO"
260077,0.33394399,0.23670332,273,"St. Louis,MO"
260080,0.35334057,0.47172099,273,"St. Louis,MO"
260081,0.31024557,-0.050437484,273,"St. Louis,MO"
260091,0.31655002,0.025950007,273,"St. Louis,MO"
260104,0.36880228,0.65906215,273,"St. Louis,MO"
260105,0.3850334,0.85572577,273,"St. Louis,MO"
260108,0.32883805,0.1748374,273,"St. Louis,MO"
260115,0.29771525,-0.20226061,273,"St. Louis,MO"
260116,0.38646731,0.87309963,273,"St. Louis,MO"
260119,0.34078538,0.31959671,273,"St. Louis,MO"
260162,0.31155899,-0.034523513,273,"St. Louis,MO"
260163,0.33656001,0.26840019,273,"St. Louis,MO"
260176,0.36955148,0.66813976,273,"St. Louis,MO"
260179,0.3198424,0.065841995,273,"St. Louis,MO"
260180,0.33243114,0.21837288,273,"St. Louis,MO"
260191,0.32121423,0.082463719,273,"St. Louis,MO"
260200,0.29613009,-0.22146708,273,"St. Louis,MO"
260210,0.35925081,0.54333222,273,"St. Louis,MO"
260219,0.31249538,-0.023177799,273,"St. Louis,MO"
270003,0.27098605,-0.5261237,274,"Billings,MT"
270004,0.26488939,-0.59999359,274,"Billings,MT"
270049,0.24196078,-0.87780702,274,"Billings,MT"
270057,0.22936128,-1.0304682,274,"Billings,MT"
530002,0.30506748,-0.11317762,274,"Billings,MT"
530006,0.2821075,-0.39137113,274,"Billings,MT"
270012,0.25342748,-0.73887134,275,"Great Falls,MT"
270032,0.29059115,-0.28857937,275,"Great Falls,MT"
270014,0.22045606,-1.1383679,276,"Missoula,MT"
270017,0.23308152,-0.98539215,276,"Missoula,MT"
270023,0.23577881,-0.95271057,276,"Missoula,MT"
270051,0.24967936,-0.78428525,276,"Missoula,MT"
280003,0.28628954,-0.34069961,277,"Lincoln,NE"
280020,0.31510246,0.008410733,277,"Lincoln,NE"
280032,0.2996664,-0.17861949,277,"Lincoln,NE"
280065,0.30489469,-0.11527126,277,"Lincoln,NE"
280128,0.33322868,0.22803622,277,"Lincoln,NE"
160028,0.28600618,-0.34413293,278,"Omaha,NE"
160047,0.3165639,0.026118279,278,"Omaha,NE"
280009,0.28743291,-0.32684606,278,"Omaha,NE"
280013,0.34798563,0.40683812,278,"Omaha,NE"
280023,0.31587562,0.017778711,278,"Omaha,NE"
280030,0.34243703,0.33960879,278,"Omaha,NE"
280040,0.2949931,-0.23524334,278,"Omaha,NE"
280060,0.26767164,-0.56628251,278,"Omaha,NE"
280077,0.35152107,0.4496752,278,"Omaha,NE"
280081,0.30535635,-0.10967749,278,"Omaha,NE"
280105,0.29057714,-0.2887491,278,"Omaha,NE"
280111,0.28831407,-0.31616947,278,"Omaha,NE"
280125,0.3179594,0.043026716,278,"Omaha,NE"
280130,0.30554965,-0.1073354,278,"Omaha,NE"
30101,0.31959257,0.062814914,279,"Las Vegas,NV"
30117,0.29398057,-0.24751166,279,"Las Vegas,NV"
290003,0.31623656,0.022151973,279,"Las Vegas,NV"
290005,0.35532337,0.4957456,279,"Las Vegas,NV"
290007,0.31876653,0.052806344,279,"Las Vegas,NV"
290012,0.33279955,0.22283678,279,"Las Vegas,NV"
290021,0.32975373,0.18593214,279,"Las Vegas,NV"
290022,0.33099031,0.20091522,279,"Las Vegas,NV"
290039,0.32561305,0.13576186,279,"Las Vegas,NV"
290041,0.31820941,0.046055969,279,"Las Vegas,NV"
290045,0.2865805,-0.33717421,279,"Las Vegas,NV"
290046,0.31371188,-0.008438121,279,"Las Vegas,NV"
290047,0.3599115,0.55133742,279,"Las Vegas,NV"
290053,0.32278603,0.10150842,279,"Las Vegas,NV"
290054,0.29720592,-0.20843178,279,"Las Vegas,NV"
290001,0.30885836,-0.067245536,280,"Reno,NV"
290006,0.31236455,-0.024763022,280,"Reno,NV"
290009,0.25436062,-0.72756499,280,"Reno,NV"
290019,0.26584622,-0.58840019,280,"Reno,NV"
290032,0.30626109,-0.098715261,280,"Reno,NV"
290049,0.27414775,-0.48781511,280,"Reno,NV"
300003,0.30773464,-0.080861114,281,"Lebanon,NH"
300019,0.25265688,-0.74820828,281,"Lebanon,NH"
470011,0.29051697,-0.28947815,281,"Lebanon,NH"
300001,0.2942282,-0.24451129,282,"Manchester,NH"
300005,0.32758462,0.15965033,282,"Manchester,NH"
300011,0.30244231,-0.14498533,282,"Manchester,NH"
300012,0.32918614,0.17905504,282,"Manchester,NH"
300017,0.31329763,-0.01345739,282,"Manchester,NH"
300020,0.28976393,-0.2986024,282,"Manchester,NH"
300023,0.25487503,-0.72133207,282,"Manchester,NH"
300029,0.32764676,0.16040321,282,"Manchester,NH"
300034,0.29176179,-0.27439544,282,"Manchester,NH"
310011,0.35604444,0.50448239,283,"Camden,NJ"
310014,0.35335401,0.47188386,283,"Camden,NJ"
310029,0.34518021,0.37284645,283,"Camden,NJ"
310031,0.33691257,0.27267197,283,"Camden,NJ"
310032,0.39676687,0.99789381,283,"Camden,NJ"
310034,0.37674189,0.75526202,283,"Camden,NJ"
310041,0.3844631,0.84881574,283,"Camden,NJ"
310047,0.37872988,0.77934945,283,"Camden,NJ"
310052,0.3464689,0.38846073,283,"Camden,NJ"
310057,0.29815024,-0.19699001,283,"Camden,NJ"
310061,0.2985993,-0.19154899,283,"Camden,NJ"
310064,0.35966957,0.548406,283,"Camden,NJ"
310069,0.32499945,0.12832719,283,"Camden,NJ"
310073,0.36847499,0.65509653,283,"Camden,NJ"
310075,0.34827599,0.41035628,283,"Camden,NJ"
310084,0.44292253,1.5571368,283,"Camden,NJ"
310086,0.39382359,0.96223176,283,"Camden,NJ"
310111,0.35875851,0.53736722,283,"Camden,NJ"
310112,0.39379972,0.96194249,283,"Camden,NJ"
310113,0.33868927,0.29419923,283,"Camden,NJ"
310001,0.37742224,0.76350552,284,"Hackensack,NJ"
310003,0.46522248,1.827333,284,"Hackensack,NJ"
310006,0.37577903,0.74359566,284,"Hackensack,NJ"
310008,0.41206148,1.1832103,284,"Hackensack,NJ"
310040,0.43913904,1.5112942,284,"Hackensack,NJ"
310045,0.39165679,0.9359777,284,"Hackensack,NJ"
310058,0.38193551,0.81819028,284,"Hackensack,NJ"
310118,0.39725044,1.0037529,284,"Hackensack,NJ"
330104,0.41380003,1.2042753,284,"Hackensack,NJ"
310015,0.33259428,0.22034954,285,"Morristown,NJ"
310028,0.35863757,0.5359019,285,"Morristown,NJ"
310050,0.33356428,0.23210256,285,"Morristown,NJ"
310051,0.32762361,0.16012263,285,"Morristown,NJ"
310115,0.31993836,0.067004733,285,"Morristown,NJ"
330135,0.31888175,0.054202352,285,"Morristown,NJ"
310010,0.35481891,0.48963329,288,"New Brunswick,NJ"
310038,0.39428905,0.96787137,288,"New Brunswick,NJ"
310039,0.4728587,1.9198569,288,"New Brunswick,NJ"
310048,0.37028065,0.67697477,288,"New Brunswick,NJ"
310070,0.36727726,0.64058435,288,"New Brunswick,NJ"
310108,0.39003032,0.91627073,288,"New Brunswick,NJ"
310002,0.42792675,1.3754411,289,"Newark,NJ"
310009,0.37136388,0.6900996,289,"Newark,NJ"
310016,0.46249613,1.7942994,289,"Newark,NJ"
310024,0.38829899,0.89529312,289,"Newark,NJ"
310025,0.41420045,1.2091271,289,"Newark,NJ"
310027,0.41066846,1.1663318,289,"Newark,NJ"
310054,0.35047948,0.43705481,289,"Newark,NJ"
310074,0.46117932,1.7783443,289,"Newark,NJ"
310076,0.3551532,0.49368373,289,"Newark,NJ"
310083,0.52041155,2.4960289,289,"Newark,NJ"
310096,0.4727537,1.9185847,289,"Newark,NJ"
310119,0.4110311,1.1707257,289,"Newark,NJ"
310017,0.32720324,0.15502934,291,"Paterson,NJ"
310019,0.39558059,0.98352027,291,"Paterson,NJ"
310012,0.41126603,1.1735722,292,"Ridgewood,NJ"
330158,0.39923576,1.027808,292,"Ridgewood,NJ"
330205,0.31913906,0.057320073,292,"Ridgewood,NJ"
30084,0.28904429,-0.30732185,293,"Albuquerque,NM"
60013,0.20862968,-1.2816617,293,"Albuquerque,NM"
320001,0.2796264,-0.4214333,293,"Albuquerque,NM"
320002,0.23149012,-1.0046743,293,"Albuquerque,NM"
320003,0.27490842,-0.47859842,293,"Albuquerque,NM"
320005,0.29837611,-0.19425325,293,"Albuquerque,NM"
320006,0.28952065,-0.30155003,293,"Albuquerque,NM"
320009,0.24191336,-0.87838155,293,"Albuquerque,NM"
320011,0.31201833,-0.028957902,293,"Albuquerque,NM"
320013,0.24800862,-0.80452859,293,"Albuquerque,NM"
320016,0.2370937,-0.93677872,293,"Albuquerque,NM"
320017,0.24895863,-0.79301786,293,"Albuquerque,NM"
320021,0.2321604,-0.99655282,293,"Albuquerque,NM"
320038,0.30078614,-0.16505229,293,"Albuquerque,NM"
320059,0.27558565,-0.47039282,293,"Albuquerque,NM"
320074,0.26975217,-0.54107386,293,"Albuquerque,NM"
320083,0.2494583,-0.7869637,293,"Albuquerque,NM"
320086,0.30035931,-0.17022395,293,"Albuquerque,NM"
220046,0.33037773,0.19349283,295,"Albany,NY"
330003,0.34410426,0.35980973,295,"Albany,NY"
330004,0.37122133,0.68837249,295,"Albany,NY"
330013,0.37798741,0.77035338,295,"Albany,NY"
330023,0.38035524,0.799043,295,"Albany,NY"
330047,0.30013677,-0.17292027,295,"Albany,NY"
330049,0.33583054,0.25956157,295,"Albany,NY"
330057,0.28586388,-0.34585717,295,"Albany,NY"
330067,0.38380447,0.84083545,295,"Albany,NY"
330094,0.3238382,0.11425699,295,"Albany,NY"
330136,0.33273903,0.22210339,295,"Albany,NY"
330153,0.3296538,0.1847214,295,"Albany,NY"
330180,0.30548677,-0.10809732,295,"Albany,NY"
330191,0.32523578,0.1311907,295,"Albany,NY"
330222,0.2865361,-0.33771226,295,"Albany,NY"
330224,0.33413857,0.23906092,295,"Albany,NY"
330232,0.32805479,0.16534701,295,"Albany,NY"
330268,0.27631003,-0.46161595,295,"Albany,NY"
330276,0.32499042,0.12821779,295,"Albany,NY"
330386,0.39974743,1.0340077,295,"Albany,NY"
470012,0.3131187,-0.015625425,295,"Albany,NY"
330011,0.32093924,0.079131864,296,"Binghamton,NY"
330033,0.31444517,0.000446707,296,"Binghamton,NY"
330085,0.30543396,-0.10873719,296,"Binghamton,NY"
330394,0.30814737,-0.075860262,296,"Binghamton,NY"
330009,0.40121576,1.0517986,297,"Bronx,NY"
330059,0.41850325,1.2612617,297,"Bronx,NY"
330080,0.41431037,1.2104588,297,"Bronx,NY"
330127,0.41765159,1.2509426,297,"Bronx,NY"
330184,0.38420659,0.84570777,297,"Bronx,NY"
330316,0.44575742,1.5914855,297,"Bronx,NY"
330385,0.39494181,0.97578049,297,"Bronx,NY"
330399,0.39438248,0.96900338,297,"Bronx,NY"
330005,0.30561668,-0.1065233,299,"Buffalo,NY"
330053,0.33145231,0.20651296,299,"Buffalo,NY"
330065,0.32732823,0.15654379,299,"Buffalo,NY"
330073,0.31518605,0.009423615,299,"Buffalo,NY"
330078,0.34975925,0.42832816,299,"Buffalo,NY"
330102,0.31168225,-0.033030011,299,"Buffalo,NY"
330103,0.34600794,0.38287562,299,"Buffalo,NY"
330111,0.33006543,0.18970887,299,"Buffalo,NY"
330163,0.39562079,0.98400742,299,"Buffalo,NY"
330188,0.30588809,-0.10323477,299,"Buffalo,NY"
330219,0.33536386,0.25390714,299,"Buffalo,NY"
330229,0.29306924,-0.25855368,299,"Buffalo,NY"
330279,0.3190468,0.056202114,299,"Buffalo,NY"
330044,0.41724887,1.2460631,300,"Elmira,NY"
330090,0.37081957,0.68350452,300,"Elmira,NY"
330108,0.32692185,0.15161985,300,"Elmira,NY"
330245,0.40861225,1.1414179,300,"Elmira,NY"
330002,0.5282082,2.5904965,301,"East Long Island,NY"
330014,0.39178726,0.93755859,301,"East Long Island,NY"
330027,0.40900573,1.1461854,301,"East Long Island,NY"
330043,0.38290668,0.82995737,301,"East Long Island,NY"
330045,0.35926908,0.54355359,301,"East Long Island,NY"
330055,0.4293026,1.3921115,301,"East Long Island,NY"
330088,0.2815226,-0.39845803,301,"East Long Island,NY"
330106,0.37231329,0.70160311,301,"East Long Island,NY"
330107,0.35942897,0.54549086,301,"East Long Island,NY"
330128,0.42195982,1.303143,301,"East Long Island,NY"
330141,0.44247898,1.5517625,301,"East Long Island,NY"
330167,0.35771632,0.52473962,301,"East Long Island,NY"
330181,0.401806,1.0589502,301,"East Long Island,NY"
330182,0.37971753,0.79131627,301,"East Long Island,NY"
330185,0.36491525,0.61196512,301,"East Long Island,NY"
330193,0.49429458,2.1795838,301,"East Long Island,NY"
330195,0.37568969,0.74251306,301,"East Long Island,NY"
330198,0.39837953,1.0174335,301,"East Long Island,NY"
330231,0.37602204,0.74654001,301,"East Long Island,NY"
330246,0.34647205,0.38849899,301,"East Long Island,NY"
330259,0.43801463,1.4976703,301,"East Long Island,NY"
330286,0.38577473,0.86470807,301,"East Long Island,NY"
330331,0.38038334,0.79938352,301,"East Long Island,NY"
330332,0.36124167,0.56745434,301,"East Long Island,NY"
330340,0.35846364,0.53379452,301,"East Long Island,NY"
330353,0.48537213,2.0714753,301,"East Long Island,NY"
330372,0.42269453,1.3120451,301,"East Long Island,NY"
330393,0.39394614,0.96371657,301,"East Long Island,NY"
330395,0.52688986,2.574523,301,"East Long Island,NY"
330401,0.40743527,1.127157,301,"East Long Island,NY"
330019,0.43251428,1.4310256,303,"Manhattan,NY"
330024,0.36100611,0.56460023,303,"Manhattan,NY"
330028,0.38770413,0.8880856,303,"Manhattan,NY"
330046,0.3609966,0.56448501,303,"Manhattan,NY"
330056,0.40763006,1.1295171,303,"Manhattan,NY"
330064,0.37263173,0.7054615,303,"Manhattan,NY"
330101,0.36383587,0.59888685,303,"Manhattan,NY"
330119,0.37683046,0.7563352,303,"Manhattan,NY"
330152,0.40510118,1.0988761,303,"Manhattan,NY"
330154,0.38968882,0.91213292,303,"Manhattan,NY"
330160,0.3651036,0.61424726,303,"Manhattan,NY"
330169,0.41446772,1.2123654,303,"Manhattan,NY"
330194,0.40096429,1.0487516,303,"Manhattan,NY"
330196,0.4419415,1.5452501,303,"Manhattan,NY"
330199,0.37483329,0.73213655,303,"Manhattan,NY"
330201,0.39222205,0.94282663,303,"Manhattan,NY"
330202,0.37571761,0.74285144,303,"Manhattan,NY"
330204,0.36375114,0.59786028,303,"Manhattan,NY"
330214,0.32881707,0.17458318,303,"Manhattan,NY"
330221,0.50515831,2.3112135,303,"Manhattan,NY"
330225,0.48658407,2.0861597,303,"Manhattan,NY"
330233,0.39213476,0.941769,303,"Manhattan,NY"
330236,0.44334188,1.5622177,303,"Manhattan,NY"
330240,0.33936563,0.30239436,303,"Manhattan,NY"
330306,0.43808717,1.4985492,303,"Manhattan,NY"
330350,0.33654922,0.26826945,303,"Manhattan,NY"
330396,0.43417829,1.4511876,303,"Manhattan,NY"
330397,0.42978477,1.3979537,303,"Manhattan,NY"
330008,0.29490441,-0.23631796,304,"Rochester,NY"
330030,0.32505921,0.12905119,304,"Rochester,NY"
330037,0.29587033,-0.22461441,304,"Rochester,NY"
330058,0.32328126,0.10750879,304,"Rochester,NY"
330074,0.27964038,-0.42126393,304,"Rochester,NY"
330096,0.34612772,0.38432688,304,"Rochester,NY"
330125,0.32348385,0.10996354,304,"Rochester,NY"
330144,0.30517539,-0.11187008,304,"Rochester,NY"
330151,0.38019949,0.79715592,304,"Rochester,NY"
330164,0.29442856,-0.24208362,304,"Rochester,NY"
330226,0.31197709,-0.029457662,304,"Rochester,NY"
330238,0.33914754,0.29975182,304,"Rochester,NY"
330265,0.30519894,-0.11158481,304,"Rochester,NY"
330285,0.32638571,0.14512369,304,"Rochester,NY"
330307,0.26358908,-0.6157487,304,"Rochester,NY"
330115,0.31806642,0.044323418,307,"Syracuse,NY"
330140,0.34464815,0.36639977,307,"Syracuse,NY"
330157,0.30493921,-0.11473179,307,"Syracuse,NY"
330159,0.32476184,0.12544817,307,"Syracuse,NY"
330175,0.35326406,0.47079405,307,"Syracuse,NY"
330177,0.30814478,-0.075891674,307,"Syracuse,NY"
330203,0.3270081,0.15266487,307,"Syracuse,NY"
330211,0.31878212,0.052995197,307,"Syracuse,NY"
330213,0.28107679,-0.4038597,307,"Syracuse,NY"
330215,0.37117434,0.68780303,307,"Syracuse,NY"
330218,0.36168489,0.5728246,307,"Syracuse,NY"
330235,0.30934981,-0.06129102,307,"Syracuse,NY"
330241,0.38182384,0.81683725,307,"Syracuse,NY"
330249,0.28897595,-0.30814984,307,"Syracuse,NY"
330263,0.33025044,0.19195057,307,"Syracuse,NY"
330006,0.46840489,1.8658925,308,"White Plains,NY"
330061,0.3703202,0.67745394,308,"White Plains,NY"
330086,0.41057083,1.1651489,308,"White Plains,NY"
330126,0.39216125,0.94209003,308,"White Plains,NY"
330162,0.36753953,0.64376205,308,"White Plains,NY"
330208,0.37610158,0.74750382,308,"White Plains,NY"
330234,0.42943653,1.3937342,308,"White Plains,NY"
330261,0.32942739,0.18197812,308,"White Plains,NY"
330264,0.41472912,1.2155325,308,"White Plains,NY"
330267,0.39241779,0.94519836,308,"White Plains,NY"
330304,0.32070488,0.076292187,308,"White Plains,NY"
340002,0.26064083,-0.65147108,309,"Asheville,NC"
340011,0.28638399,-0.33955529,309,"Asheville,NC"
340016,0.29436305,-0.24287732,309,"Asheville,NC"
340017,0.24734206,-0.8126049,309,"Asheville,NC"
340023,0.24032904,-0.89757788,309,"Asheville,NC"
340087,0.30094928,-0.16307564,309,"Asheville,NC"
340184,0.22966415,-1.0267986,309,"Asheville,NC"
340001,0.31391886,-0.005930292,311,"Charlotte,NC"
340013,0.28871328,-0.31133255,311,"Charlotte,NC"
340015,0.29269016,-0.26314688,311,"Charlotte,NC"
340021,0.3280063,0.1647595,311,"Charlotte,NC"
340032,0.29056156,-0.28893796,311,"Charlotte,NC"
340035,0.3072499,-0.086734377,311,"Charlotte,NC"
340037,0.31996608,0.06734056,311,"Charlotte,NC"
340053,0.27651125,-0.45917782,311,"Charlotte,NC"
340075,0.27235365,-0.50955325,311,"Charlotte,NC"
340084,0.31153509,-0.034813114,311,"Charlotte,NC"
340098,0.27966601,-0.42095339,311,"Charlotte,NC"
340106,0.33236766,0.21760374,311,"Charlotte,NC"
340113,0.27793381,-0.4419415,311,"Charlotte,NC"
340119,0.27842933,-0.43593752,311,"Charlotte,NC"
340129,0.31117958,-0.039120656,311,"Charlotte,NC"
340130,0.32331347,0.10789914,311,"Charlotte,NC"
340145,0.27601397,-0.46520311,311,"Charlotte,NC"
340166,0.25452814,-0.72553521,311,"Charlotte,NC"
340171,0.26189849,-0.63623273,311,"Charlotte,NC"
340183,0.24143855,-0.88413459,311,"Charlotte,NC"
420002,0.30210832,-0.14903216,311,"Charlotte,NC"
420036,0.28382164,-0.37060183,311,"Charlotte,NC"
340008,0.29742301,-0.20580153,312,"Durham,NC"
340020,0.29851788,-0.1925355,312,"Durham,NC"
340030,0.32062095,0.075275332,312,"Durham,NC"
340050,0.30797291,-0.077974126,312,"Durham,NC"
340061,0.32601616,0.14064607,312,"Durham,NC"
340070,0.2977367,-0.20200062,312,"Durham,NC"
340115,0.29497293,-0.2354878,312,"Durham,NC"
340127,0.26654956,-0.57987821,312,"Durham,NC"
340132,0.30981797,-0.055618525,312,"Durham,NC"
340155,0.28417912,-0.36627045,312,"Durham,NC"
340159,0.27469128,-0.48122939,312,"Durham,NC"
490013,0.3066197,-0.094370164,312,"Durham,NC"
490075,0.3388533,0.29618672,312,"Durham,NC"
490079,0.33221772,0.21578705,312,"Durham,NC"
340060,0.2825458,-0.38606045,313,"Greensboro,NC"
340091,0.28325251,-0.3774977,313,"Greensboro,NC"
340123,0.30220121,-0.14790662,313,"Greensboro,NC"
340027,0.31942078,0.060733538,314,"Greenville,NC"
340038,0.25750625,-0.68945104,314,"Greenville,NC"
340040,0.30548939,-0.10806555,314,"Greenville,NC"
340042,0.29106283,-0.28286427,314,"Greenville,NC"
340099,0.32703954,0.15304583,314,"Greenville,NC"
340107,0.3217954,0.089505501,314,"Greenville,NC"
340120,0.34838128,0.41163206,314,"Greenville,NC"
340131,0.27827168,-0.43784773,314,"Greenville,NC"
340133,0.33792871,0.28498399,314,"Greenville,NC"
340142,0.31846401,0.049140833,314,"Greenville,NC"
340041,0.27345136,-0.49625289,315,"Hickory,NC"
340055,0.26066008,-0.65123779,315,"Hickory,NC"
340116,0.27670553,-0.45682383,315,"Hickory,NC"
340143,0.23712154,-0.93644148,315,"Hickory,NC"
340010,0.30108809,-0.16139366,318,"Raleigh,NC"
340024,0.2673395,-0.57030696,318,"Raleigh,NC"
340028,0.30033022,-0.17057638,318,"Raleigh,NC"
340036,0.32168877,0.088213496,318,"Raleigh,NC"
340069,0.30390707,-0.12723771,318,"Raleigh,NC"
340071,0.28299531,-0.38061398,318,"Raleigh,NC"
340073,0.28522912,-0.35354823,318,"Raleigh,NC"
340090,0.32442153,0.12132478,318,"Raleigh,NC"
340114,0.26791319,-0.5633558,318,"Raleigh,NC"
340126,0.32864323,0.1724769,318,"Raleigh,NC"
340147,0.31456468,0.001894712,318,"Raleigh,NC"
340151,0.31920433,0.058110882,318,"Raleigh,NC"
340173,0.26818705,-0.56003767,318,"Raleigh,NC"
340068,0.32350817,0.11025819,319,"Wilmington,NC"
340141,0.27494547,-0.47814959,319,"Wilmington,NC"
340158,0.33044463,0.1943035,319,"Wilmington,NC"
